"date","magasin","masse_salariale","depenses_fonctionnement","chiffre_affaires","budget_publicite"
2023-09-20,"Magasin_3",1939.78,2140.93,4334.39,39.87
2023-09-20,"Magasin_4",1997.2,2848.08,5210.401,81.67
2023-09-20,"Magasin_5",1916.7,2373.15,3915.998,20.5
2023-09-20,"Magasin_6",1797.13,1170.58,4371.826,73.75
2023-09-21,"Magasin_1",1831.48,2181.97,3841.818,67.66
2023-09-21,"Magasin_2",2011.24,1952.76,4003.284,26.17
2023-09-21,"Magasin_3",1728.31,2311.13,4015.535,85.28
2023-09-21,"Magasin_4",2102.16,2962.35,5072.261,90.27
2023-09-21,"Magasin_5",2102.16,2755.27,3093.653,69.65
2023-09-21,"Magasin_6",1729.73,2613.83,5144.123,73.96
2023-09-22,"Magasin_1",2042.87,2609.92,5031.247,14.2
2023-09-22,"Magasin_2",1690.54,1526.4,4928.257,62.15
2023-09-22,"Magasin_3",1933.65,2619.5,3286.742,79.89
2023-09-22,"Magasin_4",2065.7,2093.68,3464.322,78.91
2023-09-22,"Magasin_5",2051.72,2158.43,4746.09,21.92
2023-09-22,"Magasin_6",1809.86,2178.43,5137.37,74.25
2023-09-23,"Magasin_1",2004.71,1708.24,5262.937,9.83
2023-09-23,"Magasin_2",1882.01,2817.07,3657.158,16.7
2023-09-23,"Magasin_3",1955.91,2338.72,3647.588,91.11
2023-09-23,"Magasin_4",2102.16,1960.97,5643.632,48.68
2023-09-23,"Magasin_5",1695.9,2195.98,4551.033,78.05
2023-09-23,"Magasin_6",2042.94,2610.94,5513.508,25.66
2023-09-24,"Magasin_1",1788.08,2963.36,5526.287,93.02
2023-09-24,"Magasin_2",1971.22,2817.32,3960.912,79.97
2023-09-24,"Magasin_3",2102.16,1467.2,3227.351,58.01
2023-09-24,"Magasin_4",1741.95,2865.05,4887.126,43.76
2023-09-24,"Magasin_5",1989.93,1682.01,4579.262,53.11
2023-09-24,"Magasin_6",1846.1,2870.18,4946.168,34.99
2023-09-25,"Magasin_1",1871.52,1379.53,4826.138,32.98
2023-09-25,"Magasin_2",1961.77,2215.72,2770.356,92.12
2023-09-25,"Magasin_3",1940.74,1106.82,5103.561,36.46
2023-09-25,"Magasin_4",1835.99,2504.22,3659.345,90.98
2023-09-25,"Magasin_5",2102.16,2524.63,2740.862,96.06
2023-09-25,"Magasin_6",1985.04,2638.3,5062.216,93.7
2023-09-26,"Magasin_1",1785.42,2474.57,3716.112,23.26
2023-09-26,"Magasin_2",1762.52,1134.1,5403.182,4.7
2023-09-26,"Magasin_3",2063.29,1872.69,3848.604,94.25
2023-09-26,"Magasin_4",1911.87,2990.65,5228.11,33.52
2023-09-26,"Magasin_5",1697.73,2438.07,5863.125,55.4
2023-09-26,"Magasin_6",1761.46,2974.47,5548.786,69.76
2023-09-27,"Magasin_1",1968.57,2978.89,3977.701,78.32
2023-09-27,"Magasin_2",1897.62,1006.94,5590.14,25.33
2023-09-27,"Magasin_3",2015.54,1888.26,2850.913,27.28
2023-09-27,"Magasin_4",1953.55,2649.37,3834.926,85.1
2023-09-27,"Magasin_5",1891.22,2952.5,5570.394,91.98
2023-09-27,"Magasin_6",1717.88,2587.05,4336.841,55.69
2023-09-28,"Magasin_1",2102.16,2097.94,5959.27,86.08
2023-09-28,"Magasin_2",1901.18,2921.15,3489.942,22.65
2023-09-28,"Magasin_3",2049.65,1259.61,2477.948,87.3
2023-09-28,"Magasin_4",2057.21,1767.63,4799.192,1.11
2023-09-28,"Magasin_5",1765.3,1005.51,5359.261,74.17
2023-09-28,"Magasin_6",1718.19,1261.81,4109.536,66.76
2023-09-29,"Magasin_1",1751.45,1031.83,4834.835,35.9
2023-09-29,"Magasin_2",1898.89,1529.19,4803.23,31.51
2023-09-29,"Magasin_3",1915.73,2409.9,2927.432,51.37
2023-09-29,"Magasin_4",1724.75,1095.65,4835.91,13.06
2023-09-29,"Magasin_5",1909.86,2998.58,3729.804,77.35
2023-09-29,"Magasin_6",2102.16,2084.29,5155.222,52.87
2023-09-30,"Magasin_1",1759.05,2220.07,5230.952,55.35
2023-09-30,"Magasin_2",1793.36,1989.59,3749.599,56.78
2023-09-30,"Magasin_3",2007.8,1126.16,3087.79,35.71
2023-09-30,"Magasin_4",1912.84,2677.29,4838.515,33.76
2023-09-30,"Magasin_5",1991.66,2746.81,3720.552,82.37
2023-09-30,"Magasin_6",1744.54,2334.2,5146.645,14.4
2023-10-01,"Magasin_1",1942.08,2569.4,4953.852,19.1
2023-10-01,"Magasin_2",2034.35,1932.56,4853.702,12.56
2023-10-01,"Magasin_3",1789.82,2763.71,4455.727,45.73
2023-10-01,"Magasin_4",1875.02,1248.32,3879.114,94.75
2023-10-01,"Magasin_5",1864.99,2561.12,3574.984,56.64
2023-10-01,"Magasin_6",1661.82,1212.38,4258.759,41.64
2023-10-02,"Magasin_1",1784.45,2096.95,4983.392,61.39
2023-10-02,"Magasin_2",1980.6,1854.3,4058.472,92.58
2023-10-02,"Magasin_3",1892.63,1823.61,2903.177,62.66
2023-10-02,"Magasin_4",1849.49,2095.71,4860.97,8.33
2023-10-02,"Magasin_5",1978.76,2430.27,4086.355,47.13
2023-10-02,"Magasin_6",1791.04,1956.44,6220.712,76.27
2023-10-03,"Magasin_1",1630.33,1841.71,3824.547,46.62
2023-10-03,"Magasin_2",1655.31,2407.91,3714.248,83.16
2023-10-03,"Magasin_3",1642.45,1890.11,5340.477,65.65
2023-10-03,"Magasin_4",1806.2,1907.17,3528.85,20.94
2023-10-03,"Magasin_5",1808.52,1086.62,5656.543,31.77
2023-10-03,"Magasin_6",1788.09,1218.5,3960.253,93.59
2023-10-04,"Magasin_1",1633.29,1030.44,5236.238,80.67
2023-10-04,"Magasin_2",1998.62,2229.95,5568.673,28.51
2023-10-04,"Magasin_3",1811.25,2532.53,5340.338,21.19
2023-10-04,"Magasin_4",1701.95,2439.55,3401.652,74.94
2023-10-04,"Magasin_5",1672.09,2343.26,3101.899,28.82
2023-10-04,"Magasin_6",1980.66,2323.01,4767.714,59.6
2023-10-05,"Magasin_1",1792.49,1662.43,4601.418,83.81
2023-10-05,"Magasin_2",2034.35,1275.54,4006.905,82.49
2023-10-05,"Magasin_3",1983.9,1485.86,3703.049,61.9
2023-10-05,"Magasin_4",1988.82,1406.06,5332.663,92.51
2023-10-05,"Magasin_5",1928.73,2519.45,5308.891,4.95
2023-10-05,"Magasin_6",1697.63,1395.04,4431.625,38.21
2023-10-06,"Magasin_1",1976.97,1173.98,5925.428,69.26
2023-10-06,"Magasin_2",1698.73,1299.17,4422.18,41.57
2023-10-06,"Magasin_3",1647.67,2184.9,5112.448,49.95
2023-10-06,"Magasin_4",1911.38,2752.8,2933.85,18.21
2023-10-06,"Magasin_5",2034.35,2467.32,3767.869,56.92
2023-10-06,"Magasin_6",1884.04,2829.85,5535.586,32.58
2023-10-07,"Magasin_1",1676.01,1867.78,5740.465,9.44
2023-10-07,"Magasin_2",1667.72,1884.94,4284.273,60.77
2023-10-07,"Magasin_3",1756.19,2675.71,3506.096,4.45
2023-10-07,"Magasin_4",1818.49,2900.66,2859.463,48.07
2023-10-07,"Magasin_5",1664.78,2155.78,5179.391,67.58
2023-10-07,"Magasin_6",1753.28,2057.49,4420.286,68.51
2023-10-08,"Magasin_1",1980.6,2045.62,3848.057,94.61
2023-10-08,"Magasin_2",1976.85,2905.07,5487.119,0.97
2023-10-08,"Magasin_3",1805.16,1483.66,3500.265,53.21
2023-10-08,"Magasin_4",1938.89,2149.38,5176.284,59.77
2023-10-08,"Magasin_5",1702.12,2719.11,6246.204,27.67
2023-10-08,"Magasin_6",1903.49,1742.31,3839.639,73.66
2023-10-09,"Magasin_1",1671.39,1896.85,3572.154,81.08
2023-10-09,"Magasin_2",1782.07,1708.55,4458.327,8.06
2023-10-09,"Magasin_3",1893.6,2081.85,5146.534,63.5
2023-10-09,"Magasin_4",1948.01,1289.75,4330.153,95.46
2023-10-09,"Magasin_5",1709.11,2794.29,4749.359,96.75
2023-10-09,"Magasin_6",1821.57,2781.8,6063.103,5.68
2023-10-10,"Magasin_1",1870.4,2410.1,3050.695,62.41
2023-10-10,"Magasin_2",1743.62,1039.29,5043.282,38.69
2023-10-10,"Magasin_3",1933.88,2505.12,3556.828,76.88
2023-10-10,"Magasin_4",1847.5,2775.72,4958.272,55.2
2023-10-10,"Magasin_5",1627.28,1383.65,4001.064,4.81
2023-10-10,"Magasin_6",1628.99,1686.75,4948.664,21.97
2023-10-11,"Magasin_1",1836.67,2001.58,5643.813,52.16
2023-10-11,"Magasin_2",2034.35,2209.92,2560.082,7.45
2023-10-11,"Magasin_3",1653.94,1884.75,4574.094,4.02
2023-10-11,"Magasin_4",1764.13,1299.01,4780.97,55.05
2023-10-11,"Magasin_5",1932.96,1989.59,5699.12,18.6
2023-10-11,"Magasin_6",1986.12,1603.81,3364.626,20.27
2023-10-12,"Magasin_1",2034.35,2117.18,3893.36,88.74
2023-10-12,"Magasin_2",2034.35,2729.26,5029.95,20.81
2023-10-12,"Magasin_3",1846.87,1518.84,2365.821,0.87
2023-10-12,"Magasin_4",1915.5,2492.32,2393.545,96.55
2023-10-12,"Magasin_5",1702.77,1776.8,4697.457,62.19
2023-10-12,"Magasin_6",1746.22,2577.69,4176.678,37.14
2023-10-13,"Magasin_1",1829.1,1351.73,3431.883,7.51
2023-10-13,"Magasin_2",1977.97,2612.21,5042.002,21.24
2023-10-13,"Magasin_3",1706.62,2581.88,3123.415,84.79
2023-10-13,"Magasin_4",1998.62,2767.83,4002.775,60.44
2023-10-13,"Magasin_5",1748.7,1920.59,3415.473,4.72
2023-10-13,"Magasin_6",1788.33,1502.09,6212.903,71.45
2023-10-14,"Magasin_1",1740.57,1775.59,5012.373,79.74
2023-10-14,"Magasin_2",1789.67,2864.33,4783.534,28.58
2023-10-14,"Magasin_3",1907.42,2162.2,3625.447,28.79
2023-10-14,"Magasin_4",2034.35,2256.78,5330.579,32.81
2023-10-14,"Magasin_5",1962.35,1560.87,3603.827,98.08
2023-10-14,"Magasin_6",1753.11,1769.05,4229.15,72.13
2023-10-15,"Magasin_1",2034.35,1249.01,5239.436,78.58
2023-10-15,"Magasin_2",2034.35,1731.95,3243.838,47.07
2023-10-15,"Magasin_3",1764.89,2582.74,5275.345,10.74
2023-10-15,"Magasin_4",1882.69,1526.82,4160.814,50.33
2023-10-15,"Magasin_5",2001.99,1541.97,4592.091,69.64
2023-10-15,"Magasin_6",1909.46,2568.97,4797.214,92.85
2023-10-16,"Magasin_1",1751.02,1782.36,5713.579,12.15
2023-10-16,"Magasin_2",2034.35,2982.53,4094.264,70.25
2023-10-16,"Magasin_3",1649.07,1231.51,4599.345,45.97
2023-10-16,"Magasin_4",1834.5,1933.74,3445.297,72.88
2023-10-16,"Magasin_5",1831.11,1744.34,3865.353,35.03
2023-10-16,"Magasin_6",1928.7,2447.57,4047.057,69.5
2023-10-17,"Magasin_1",2034.35,2263.73,4933.951,50.38
2023-10-17,"Magasin_2",1983.06,1160.16,4523.769,60.59
2023-10-17,"Magasin_3",2034.35,2974.04,3211.684,72.35
2023-10-17,"Magasin_4",1836.55,2281.07,3066.099,32.16
2023-10-17,"Magasin_5",1655.78,2999.47,3204.278,99.57
2023-10-17,"Magasin_6",1651.56,2092.58,5051.692,48.99
2023-10-18,"Magasin_1",1689.24,1090.76,5326.804,68.37
2023-10-18,"Magasin_2",1677.99,1429.31,3014.603,98.66
2023-10-18,"Magasin_3",1725.52,1586.42,3780.757,97.43
2023-10-18,"Magasin_4",1758.45,2646.1,3350.61,67.91
2023-10-18,"Magasin_5",1702.27,1195.22,4535.975,33.37
2023-10-18,"Magasin_6",1990.85,1483.95,5998.435,32.29
2023-10-19,"Magasin_1",2034.35,1645.91,5156.169,11.2
2023-10-19,"Magasin_2",1742.02,1994.22,4600.237,10.49
2023-10-19,"Magasin_3",1932.45,2385.04,3489.14,64.92
2023-10-19,"Magasin_4",2034.35,2211.91,4831.305,19.5
2023-10-19,"Magasin_5",1753.57,2194.24,4093.599,9.88
2023-10-19,"Magasin_6",1726.6,2711.35,6048.019,97.83
2023-10-20,"Magasin_1",1861.1,1783.6,3136.109,65.87
2023-10-20,"Magasin_2",1879.7,2812.04,4704.129,38.22
2023-10-20,"Magasin_3",1781.75,2810.43,2395.855,8.99
2023-10-20,"Magasin_4",1672.72,2868.07,2584.842,15.64
2023-10-20,"Magasin_5",1852.15,2099.24,5147.012,10.28
2023-10-20,"Magasin_6",1732.34,2926.11,2938.802,45.76
2023-10-21,"Magasin_1",1890.85,2368.53,5524.016,31.34
2023-10-21,"Magasin_2",1619.6,1030.45,3372.486,25.9
2023-10-21,"Magasin_3",2034.35,1127.07,3181.868,37.12
2023-10-21,"Magasin_4",1639.07,1497.02,3123.35,56.71
2023-10-21,"Magasin_5",1892.23,2129.53,6321.043,66.73
2023-10-21,"Magasin_6",1758.4,2472.74,3883.654,82.9
2023-10-22,"Magasin_1",1990.85,1886.39,4668.511,3.87
2023-10-22,"Magasin_2",1881.07,1357.24,4727.099,4.91
2023-10-22,"Magasin_3",1685.11,1096.97,3170.054,72.61
2023-10-22,"Magasin_4",1910.27,1005.32,3657.858,92.51
2023-10-22,"Magasin_5",1890.11,1686.64,5086.138,65.76
2023-10-22,"Magasin_6",1985.53,2082.41,4481.344,74.43
2023-10-23,"Magasin_1",2034.35,2605.02,5839.254,4.65
2023-10-23,"Magasin_2",1977.03,2182.92,5195.589,89.77
2023-10-23,"Magasin_3",1768.9,1644.74,4774.228,16
2023-10-23,"Magasin_4",1891.07,1700.87,3130.215,11.97
2023-10-23,"Magasin_5",1654.72,2302.96,4291.949,77.61
2023-10-23,"Magasin_6",2034.35,1810.84,3682.027,83.34
2023-10-24,"Magasin_1",1980.52,2129.18,4948.523,96.64
2023-10-24,"Magasin_2",1764.95,1761.89,5076.924,20.06
2023-10-24,"Magasin_3",1653.33,2313.45,4118.467,78.82
2023-10-24,"Magasin_4",1887.28,2037.83,4291.674,27.26
2023-10-24,"Magasin_5",2034.35,1462.7,4845.682,84.68
2023-10-24,"Magasin_6",1666.22,2967.11,3900.127,14.55
2023-10-25,"Magasin_1",1935.12,2899.47,5307.425,5.74
2023-10-25,"Magasin_2",1733.56,2469.53,5403.17,52.51
2023-10-25,"Magasin_3",1839.81,2553.61,4274.654,31.81
2023-10-25,"Magasin_4",1990.16,2068.48,3900.72,60.47
2023-10-25,"Magasin_5",1643.3,1704.63,3448.108,86.65
2023-10-25,"Magasin_6",1728.17,1114.97,6062.404,95.58
2023-10-26,"Magasin_1",2034.35,1334.86,5384.573,83.58
2023-10-26,"Magasin_2",2034.35,2178.69,5180.885,81.18
2023-10-26,"Magasin_3",1794.33,2723.08,5227.11,39.98
2023-10-26,"Magasin_4",1721.21,1109.51,5386.144,68.72
2023-10-26,"Magasin_5",1708.62,1543,5289.463,59.31
2023-10-26,"Magasin_6",1923.34,1198.77,4885.305,95.33
2023-10-27,"Magasin_1",1724.09,2064.62,4800.882,94.53
2023-10-27,"Magasin_2",1962.26,2010.34,4751.089,65.3
2023-10-27,"Magasin_3",2034.35,2535.21,4090.933,48
2023-10-27,"Magasin_4",1711.68,2740.77,3438.333,59.22
2023-10-27,"Magasin_5",1977.38,2524.79,4361.322,5.27
2023-10-27,"Magasin_6",2034.35,2374.97,4005.999,24.88
2023-10-28,"Magasin_1",1745.17,1178.8,6192.77,68.86
2023-10-28,"Magasin_2",1986.12,1915.98,4484.31,77.55
2023-10-28,"Magasin_3",1693.76,1408.92,3296.325,27.94
2023-10-28,"Magasin_4",1869.88,2146.12,4925.63,70.15
2023-10-28,"Magasin_5",1932.93,1285.27,4395.388,65.27
2023-10-28,"Magasin_6",1660.75,1521.72,5066.336,98.13
2023-10-29,"Magasin_1",1807.29,2545.95,3590.276,16.87
2023-10-29,"Magasin_2",1837.9,2041.01,3664.13,58.71
2023-10-29,"Magasin_3",1635.39,1699.95,3238.998,43.62
2023-10-29,"Magasin_4",1889.06,1070.04,4327.817,36.13
2023-10-29,"Magasin_5",1874.79,1461.03,6837.495,70.87
2023-10-29,"Magasin_6",1708.66,2490.11,5752.45,54.7
2023-10-30,"Magasin_1",1675.56,1537.15,5482.914,43.54
2023-10-30,"Magasin_2",1910.53,1432.23,3321.027,99.8
2023-10-30,"Magasin_3",1865.56,1516.95,2650.528,81.1
2023-10-30,"Magasin_4",1920.66,2680.59,4906.191,54.89
2023-10-30,"Magasin_5",1796.52,2501.64,5743.826,72.82
2023-10-30,"Magasin_6",1742.5,2844.32,4640.702,96.34
2023-10-31,"Magasin_1",1932.34,1346.69,4246.475,96.73
2023-10-31,"Magasin_2",1840.7,2379.22,4033.569,54.34
2023-10-31,"Magasin_3",2034.35,1398.31,3239.506,59.73
2023-10-31,"Magasin_4",1641.97,2094.93,4951.111,0.59
2023-10-31,"Magasin_5",1773.07,2072.82,3235.372,5.41
2023-10-31,"Magasin_6",1815.64,1485.36,4519.223,99.75
2023-11-01,"Magasin_1",1909.73,2657.14,3072.788,99.05
2023-11-01,"Magasin_2",2102.16,1680.03,3813.453,83.64
2023-11-01,"Magasin_3",2102.16,1969.58,3366.343,91.69
2023-11-01,"Magasin_4",1999.25,2164.9,3012.908,1.28
2023-11-01,"Magasin_5",1759.46,1877.03,5487.388,68.53
2023-11-01,"Magasin_6",1881.33,2801.09,3203.434,67.72
2023-11-02,"Magasin_1",2102.16,1826.64,4231.188,88.82
2023-11-02,"Magasin_2",2010.73,2802.17,5398.029,95.23
2023-11-02,"Magasin_3",1985.45,2102.73,2878.166,98.55
2023-11-02,"Magasin_4",1958.49,1466.2,3273.634,99.31
2023-11-02,"Magasin_5",2102.16,1356.02,4891.391,14.66
2023-11-02,"Magasin_6",1954.52,2823.75,6327.144,71.42
2023-11-03,"Magasin_1",1712.84,1063.81,4916.634,99.5
2023-11-03,"Magasin_2",1906.22,2420.63,5017.337,18.38
2023-11-03,"Magasin_3",2049.65,2587.38,3678.148,37.9
2023-11-03,"Magasin_4",2046.53,1000.23,5260.614,6.47
2023-11-03,"Magasin_5",2102.16,2524.09,5448.618,45.23
2023-11-03,"Magasin_6",1937.54,2758.1,3992.12,87.31
2023-11-04,"Magasin_1",2005.76,1072.85,3187.338,53.66
2023-11-04,"Magasin_2",1992.17,2140.45,4931.306,44.94
2023-11-04,"Magasin_3",1965.73,1486.12,4338.074,44.66
2023-11-04,"Magasin_4",1773.57,2978.52,5725.129,91.37
2023-11-04,"Magasin_5",1843.66,1850.04,4055.479,41.92
2023-11-04,"Magasin_6",1812.17,2594.01,4599.461,38.15
2023-11-05,"Magasin_1",2102.16,1783.47,6020.288,99.59
2023-11-05,"Magasin_2",2012.99,2548.65,4705.164,70.72
2023-11-05,"Magasin_3",1915.28,1168.33,2946.927,67.93
2023-11-05,"Magasin_4",2102.16,1064.88,3861.56,34.56
2023-11-05,"Magasin_5",1687.83,1664.16,4299.308,55.53
2023-11-05,"Magasin_6",1903.42,1427.27,5200.773,47.27
2023-11-06,"Magasin_1",1847.76,1118.52,4225.835,89.47
2023-11-06,"Magasin_2",1921.22,1582.77,3292.574,73.9
2023-11-06,"Magasin_3",1999.41,2996.41,3847.494,32.05
2023-11-06,"Magasin_4",1962.36,2851.57,3567.083,33.5
2023-11-06,"Magasin_5",1988.36,2833.94,4608.828,90.02
2023-11-06,"Magasin_6",2102.16,1031.18,3584.959,88.05
2023-11-07,"Magasin_1",2044.72,1332.1,4210.775,97.39
2023-11-07,"Magasin_2",1697.23,1842.74,4324.365,71.57
2023-11-07,"Magasin_3",1843.37,1299.66,2693.332,2.48
2023-11-07,"Magasin_4",2102.16,1342.51,4347.168,96.74
2023-11-07,"Magasin_5",1940.93,2511.1,4128.446,98.45
2023-11-07,"Magasin_6",1965.25,2775.34,4456.168,16.2
2023-11-08,"Magasin_1",1819.35,1737.49,3768.479,87.18
2023-11-08,"Magasin_2",1772.56,1385.69,3060.866,42.69
2023-11-08,"Magasin_3",1729.5,2908.49,2293.205,30.67
2023-11-08,"Magasin_4",2102.16,1472.89,3746.33,46.7
2023-11-08,"Magasin_5",2065.7,1444.07,5204.826,95.26
2023-11-08,"Magasin_6",1664.03,1585.63,3252.204,41.06
2023-11-09,"Magasin_1",2049.65,2032.37,3395.923,26.63
2023-11-09,"Magasin_2",1808.52,1689.48,4123.849,30.92
2023-11-09,"Magasin_3",2002.8,1235.57,3782.545,23.35
2023-11-09,"Magasin_4",1728.76,2760.12,4993.468,24.3
2023-11-09,"Magasin_5",1846.79,2251.34,3993.839,92.26
2023-11-09,"Magasin_6",2102.16,1124.36,3639.682,2.59
2023-11-10,"Magasin_1",1805.44,2908.79,5211.556,50.38
2023-11-10,"Magasin_2",2003.87,1886.97,4722.911,72.18
2023-11-10,"Magasin_3",1725.21,1198.81,3582.919,39.84
2023-11-10,"Magasin_4",1794.29,2550.78,5299.095,80.6
2023-11-10,"Magasin_5",1778.7,2934.12,3738.283,50.76
2023-11-10,"Magasin_6",1693.7,1860.69,5475.435,2.06
2023-11-11,"Magasin_1",1989.53,2863.7,3877.738,47.1
2023-11-11,"Magasin_2",1829.54,2034.83,3879.722,57.13
2023-11-11,"Magasin_3",1704.62,2172.54,4108.465,42.78
2023-11-11,"Magasin_4",1854.02,2677.42,4607.775,87.98
2023-11-11,"Magasin_5",1954.08,2088.78,3578.108,30.46
2023-11-11,"Magasin_6",2102.16,2119.95,6284.215,60.25
2023-11-12,"Magasin_1",1834.7,1240.31,4537.271,72.46
2023-11-12,"Magasin_2",1937.06,1454.26,5542.366,35.75
2023-11-12,"Magasin_3",2015.86,1476.46,2752.756,48.98
2023-11-12,"Magasin_4",1808.52,2455.05,3624.319,34.39
2023-11-12,"Magasin_5",1796.64,2902.2,4034.125,66.78
2023-11-12,"Magasin_6",2102.16,1571.32,5268.695,50.03
2023-11-13,"Magasin_1",1998.89,1096.87,3319.472,66.75
2023-11-13,"Magasin_2",1937.27,2645.76,3751.84,60.63
2023-11-13,"Magasin_3",1965.49,1972.73,4915.068,72.75
2023-11-13,"Magasin_4",1958.74,2680.53,3073.235,92.94
2023-11-13,"Magasin_5",1821.64,1969.72,3779.837,92.39
2023-11-13,"Magasin_6",1699.88,1634.79,4968.603,76.69
2023-11-14,"Magasin_1",1868.88,1008.18,3305.535,74.39
2023-11-14,"Magasin_2",1955.12,1881.25,5535.886,93.43
2023-11-14,"Magasin_3",1944.29,1083.58,3952,92.06
2023-11-14,"Magasin_4",2102.16,1452.2,3327.181,31.52
2023-11-14,"Magasin_5",2049.65,1972.65,3986.152,52.57
2023-11-14,"Magasin_6",1996.12,2105.4,3425.226,21
2023-11-15,"Magasin_1",2007.48,2327.59,4870.828,98.61
2023-11-15,"Magasin_2",1704.54,2015.77,5108.07,33.58
2023-11-15,"Magasin_3",2056.62,2752.56,3455.077,50.87
2023-11-15,"Magasin_4",2102.16,2926.18,4193.002,96.08
2023-11-15,"Magasin_5",1913.52,2651.05,3438.176,97.18
2023-11-15,"Magasin_6",1721.04,2389.9,5566.587,57.13
2023-11-16,"Magasin_1",2102.16,2410.31,5318.761,38.4
2023-11-16,"Magasin_2",2004.67,1783.92,4725.525,5.44
2023-11-16,"Magasin_3",1922.55,1885.45,4470.184,34.88
2023-11-16,"Magasin_4",1705.64,2296.18,3453.993,46.35
2023-11-16,"Magasin_5",2007.1,2645.37,4088.555,23.13
2023-11-16,"Magasin_6",1978.56,2916.89,4470.947,5.29
2023-11-17,"Magasin_1",1885.93,1838.86,3383.706,75.5
2023-11-17,"Magasin_2",1994.76,2999.89,3828.437,12.85
2023-11-17,"Magasin_3",1957.17,1083.88,3974.81,76.84
2023-11-17,"Magasin_4",2001.93,2017.87,4442.784,32.68
2023-11-17,"Magasin_5",2065.13,2967.73,4032.528,3.86
2023-11-17,"Magasin_6",1905.44,1656.08,5045.399,23.8
2023-11-18,"Magasin_1",2007.37,2298.75,4978.974,97.44
2023-11-18,"Magasin_2",2045.15,1558.2,3023.037,37.07
2023-11-18,"Magasin_3",2102.16,2612.12,4185.978,71.92
2023-11-18,"Magasin_4",1776.73,2051.67,3672.386,63.73
2023-11-18,"Magasin_5",2009.5,2831.54,5844.643,28.29
2023-11-18,"Magasin_6",1802.01,1804.01,5142.363,10.46
2023-11-19,"Magasin_1",1849.21,2508.7,4875.894,29.39
2023-11-19,"Magasin_2",2010.78,1103.37,4800.298,7.57
2023-11-19,"Magasin_3",1696.65,1636.17,4962.046,81.03
2023-11-19,"Magasin_4",1817.92,2317.3,4020.079,49.59
2023-11-19,"Magasin_5",2102.16,2321.58,4988.813,86.18
2023-11-19,"Magasin_6",2102.16,2553.82,5472.66,66.74
2023-11-20,"Magasin_1",1718.64,1231.51,4073.593,64.74
2023-11-20,"Magasin_2",1875.56,1820.15,5834.559,14.95
2023-11-20,"Magasin_3",1863.1,1249,4537.073,63.9
2023-11-20,"Magasin_4",1749.47,1914.73,4832.129,46.03
2023-11-20,"Magasin_5",1928.45,1951.67,4577.967,30.48
2023-11-20,"Magasin_6",1816.52,1795.25,6070.787,16.14
2023-11-21,"Magasin_1",1964.07,1616.1,4601.382,65.46
2023-11-21,"Magasin_2",1830.85,2987.93,2799.344,94.19
2023-11-21,"Magasin_3",1827.88,1513.96,3639.398,28.36
2023-11-21,"Magasin_4",1870.03,2513.36,3213.146,4.36
2023-11-21,"Magasin_5",2014.73,2096.11,5913.472,88.88
2023-11-21,"Magasin_6",2102.16,1899.94,3520.753,85.63
2023-11-22,"Magasin_1",1840.06,2102.79,4902.704,49.55
2023-11-22,"Magasin_2",1698.86,1493.51,5257.154,50.93
2023-11-22,"Magasin_3",1910.2,2523.47,2531.204,33.63
2023-11-22,"Magasin_4",1688.97,2136.68,4379.457,82.12
2023-11-22,"Magasin_5",2102.16,1449.49,4282.337,28.89
2023-11-22,"Magasin_6",2067.83,1348.22,5837.203,76.38
2023-11-23,"Magasin_1",2047.2,1325.59,3985.798,2.39
2023-11-23,"Magasin_2",1734.44,1338.13,3171.801,51.51
2023-11-23,"Magasin_3",2102.16,2047.61,5221.506,23.48
2023-11-23,"Magasin_4",1854.91,2315.34,5440.407,5.12
2023-11-23,"Magasin_5",1985.22,1320.97,6014.143,3.14
2023-11-23,"Magasin_6",1894.8,2562.68,6070.292,87.18
2023-11-24,"Magasin_1",1960.24,2228.7,4558.317,47.21
2023-11-24,"Magasin_2",1701.17,2264.07,4329.178,86.94
2023-11-24,"Magasin_3",1819.22,2878.63,2900.237,61.12
2023-11-24,"Magasin_4",2102.16,2163.02,5638.052,29.13
2023-11-24,"Magasin_5",1955.72,1981.32,3802.677,80.14
2023-11-24,"Magasin_6",1943.53,2868.88,4402.657,0.69
2023-11-25,"Magasin_1",2008.21,1173.2,4470.345,18.84
2023-11-25,"Magasin_2",1861.31,2188.16,5002.019,94.58
2023-11-25,"Magasin_3",1745.62,1553.1,3402.38,75.71
2023-11-25,"Magasin_4",2049.65,1150.73,5210.705,86.07
2023-11-25,"Magasin_5",1976.7,2440.97,4450.104,28.84
2023-11-25,"Magasin_6",2043.29,2936.73,5780.438,13.7
2023-11-26,"Magasin_1",1714.86,2112.58,4350.247,90.03
2023-11-26,"Magasin_2",1848.35,1744.92,5925.545,29.62
2023-11-26,"Magasin_3",1843.47,2001.99,3415.066,12.33
2023-11-26,"Magasin_4",1956.59,1947.59,4427.572,14.32
2023-11-26,"Magasin_5",1712.83,2269.61,4173.378,25.23
2023-11-26,"Magasin_6",1735.82,2947.66,4644.376,49.46
2023-11-27,"Magasin_1",1794.93,2453.89,4385.029,49.91
2023-11-27,"Magasin_2",1967.89,1265.43,4333.947,25.12
2023-11-27,"Magasin_3",1840.25,1940.95,4265.086,34.61
2023-11-27,"Magasin_4",1775.73,1883.58,4765.416,72.18
